epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
134,9505.41,0.88381,0.5036,1.13929,0.82067,0.80116,0.87738,0.64862,1.02554,0.55468,1.30562,0.0091222,0.0091222,0.0091222
135,9576.34,0.88342,0.50374,1.15085,0.83974,0.79643,0.87766,0.6511,1.02546,0.5487,1.30708,0.0091156,0.0091156,0.0091156
136,9647.19,0.87934,0.49486,1.14703,0.82779,0.79911,0.87254,0.64807,1.01854,0.55806,1.29929,0.009109,0.009109,0.009109
137,9718.06,0.88686,0.50119,1.13815,0.81373,0.80855,0.87458,0.6532,1.01267,0.55248,1.29391,0.0091024,0.0091024,0.0091024
138,9788.96,0.87822,0.49637,1.1423,0.82949,0.8022,0.87846,0.65478,1.02589,0.5498,1.30201,0.0090958,0.0090958,0.0090958
139,9859.91,0.87085,0.48897,1.1387,0.83719,0.79317,0.87854,0.65369,1.01874,0.54898,1.29727,0.0090892,0.0090892,0.0090892
140,9930.78,0.87658,0.49673,1.13846,0.83725,0.80077,0.87792,0.65443,1.01861,0.54755,1.29761,0.0090826,0.0090826,0.0090826
141,10001.7,0.87289,0.49043,1.13439,0.84381,0.79237,0.87616,0.65289,1.02252,0.54683,1.29936,0.009076,0.009076,0.009076
142,10072.6,0.87663,0.49269,1.1358,0.8215,0.81268,0.87842,0.6546,1.0211,0.54449,1.29864,0.0090694,0.0090694,0.0090694
143,10143.5,0.86907,0.48413,1.13177,0.82961,0.79656,0.87439,0.65145,1.02045,0.54713,1.29852,0.0090628,0.0090628,0.0090628
144,10214.5,0.87001,0.49027,1.13243,0.80555,0.82135,0.87745,0.65404,1.01639,0.54725,1.29623,0.0090562,0.0090562,0.0090562
145,10285.5,0.86989,0.48475,1.13028,0.83401,0.80016,0.87775,0.65375,1.01604,0.54494,1.29754,0.0090496,0.0090496,0.0090496
146,10356.4,0.86468,0.48739,1.13166,0.83095,0.81108,0.88141,0.65654,1.01772,0.54411,1.29949,0.009043,0.009043,0.009043
147,10427.5,0.85665,0.48038,1.12888,0.80803,0.82392,0.87762,0.65414,1.01374,0.54372,1.29644,0.0090364,0.0090364,0.0090364
148,10498.5,0.86133,0.48176,1.12998,0.80533,0.8276,0.87677,0.65442,1.01031,0.54242,1.29434,0.0090298,0.0090298,0.0090298
149,10569.4,0.85776,0.48469,1.12709,0.81429,0.83022,0.8775,0.65645,1.012,0.53946,1.29504,0.0090232,0.0090232,0.0090232
150,10640.4,0.8649,0.48598,1.13148,0.83501,0.80378,0.87778,0.65469,1.01163,0.54032,1.29428,0.0090166,0.0090166,0.0090166
151,10711.4,0.85076,0.47799,1.11954,0.82567,0.81149,0.87624,0.6553,1.00751,0.54126,1.29151,0.00901,0.00901,0.00901
152,10782.4,0.85565,0.48329,1.1261,0.84725,0.80232,0.87809,0.65873,1.00756,0.54194,1.29134,0.0090034,0.0090034,0.0090034
153,10853.5,0.85087,0.48036,1.12118,0.82467,0.80801,0.87634,0.65673,1.01129,0.54245,1.29605,0.0089968,0.0089968,0.0089968
154,10924.4,0.8507,0.47509,1.11792,0.81407,0.80878,0.8725,0.65448,1.01393,0.54518,1.29937,0.0089902,0.0089902,0.0089902
155,10995.3,0.85198,0.47468,1.11843,0.82326,0.79689,0.8759,0.65648,1.01593,0.54559,1.30192,0.0089836,0.0089836,0.0089836
156,11066.3,0.85706,0.49016,1.13175,0.83075,0.79423,0.87685,0.65403,1.01606,0.54528,1.30232,0.008977,0.008977,0.008977
157,11137.3,0.85251,0.47738,1.12443,0.81107,0.82023,0.87639,0.65457,1.01502,0.54732,1.30114,0.0089704,0.0089704,0.0089704
158,11208.3,0.85024,0.47506,1.1177,0.8165,0.8015,0.87462,0.65439,1.01211,0.54387,1.29958,0.0089638,0.0089638,0.0089638
159,11279.2,0.84255,0.47405,1.11799,0.8178,0.79954,0.87693,0.65531,1.015,0.54292,1.3011,0.0089572,0.0089572,0.0089572
160,11350.2,0.83864,0.4702,1.116,0.82748,0.80842,0.87907,0.65628,1.01629,0.54188,1.30294,0.0089506,0.0089506,0.0089506
161,11421.2,0.84085,0.47424,1.12281,0.83876,0.80579,0.88241,0.65773,1.01864,0.53869,1.30593,0.008944,0.008944,0.008944
162,11492.2,0.84535,0.47019,1.11334,0.84156,0.80373,0.88324,0.65935,1.01716,0.5361,1.30456,0.0089374,0.0089374,0.0089374
163,11563.3,0.8405,0.46829,1.11555,0.83155,0.80226,0.88137,0.6563,1.02044,0.53422,1.30789,0.0089308,0.0089308,0.0089308
164,11634.2,0.83386,0.46295,1.11046,0.84852,0.79662,0.88279,0.6582,1.01689,0.53138,1.30693,0.0089242,0.0089242,0.0089242
165,11705.2,0.83965,0.46914,1.12182,0.85237,0.79566,0.88442,0.6579,1.01902,0.53191,1.30863,0.0089176,0.0089176,0.0089176
166,11776.2,0.8381,0.46526,1.11497,0.85526,0.79698,0.88416,0.6589,1.01765,0.5306,1.30812,0.008911,0.008911,0.008911
167,11847.2,0.83391,0.46037,1.10733,0.84443,0.80319,0.88283,0.65917,1.01463,0.52927,1.30643,0.0089044,0.0089044,0.0089044
168,11918.2,0.84338,0.46916,1.11563,0.82558,0.81935,0.88248,0.65959,1.01437,0.52931,1.30533,0.0088978,0.0088978,0.0088978
169,11989.3,0.83932,0.46816,1.11635,0.81954,0.82016,0.88263,0.6611,1.01077,0.52879,1.30213,0.0088912,0.0088912,0.0088912
170,12060.4,0.83167,0.46212,1.10979,0.82678,0.81032,0.88142,0.66046,1.01243,0.52707,1.3032,0.0088846,0.0088846,0.0088846
